,code,mean_rt,word,surprisal
2465,23386,255.7582608695652,through,10.6585
2466,23387,301.0795652173913,with,8.91104
2467,23388,307.72956521739127,tumors,17.8139
2468,23389,305.8978260869565,and,6.6347
2470,23391,253.51565217391308,He,5.6328
2471,23392,287.04347826086956,then,9.04607
2472,23393,280.49478260869563,sold,8.30781
2473,23394,237.65652173913045,her,11.7619
2474,23395,267.36391304347825,some,10.1178
2476,23397,312.55652173913046,that,5.28075
2477,23398,256.3334782608696,he,4.74284
2478,23399,276.1478260869565,asserted,12.9178
2479,23400,344.9045454545454,would,9.76295
2480,23401,291.9804347826087,take,7.30203
2481,23402,247.85913043478263,care,6.75944
2482,23403,239.51565217391303,of,1.71874
2483,23404,224.56521739130434,the,3.00773
2484,23405,259.6213043478261,tumors,18.2445
2485,23406,268.4204347826087,and,6.6347
2487,23408,247.04347826086956,until,13.182
2488,23409,257.3595652173913,she,9.96901
2489,23410,240.88304347826087,could,5.86836
2490,23411,257.824347826087,collect,16.7815
2491,23412,250.6178260869565,the,7.22213
2492,23413,238.45521739130436,money,9.29445
2493,23414,227.7986956521739,for,5.13142
2494,23415,240.69739130434783,buying,14.5435
2495,23416,240.94,his,10.0991
2497,23418,253.1321739130435,When,7.73621
2498,23419,254.29347826086956,she,9.66075
2499,23420,251.92565217391305,submitted,15.2665
2500,23421,285.4217391304348,to,3.78909
2501,23422,262.6495652173913,his,8.16522
2502,23423,253.92608695652174,treatment,13.8682
2503,23424,269.3478260869565,with,8.61845
2504,23425,251.69608695652175,the,3.04449
2506,23427,286.2213043478261,Mrs.,15.683
2508,23429,239.54434782608698,felt,13.5913
2509,23430,274.8052173913044,intense,15.378
2514,23435,271.47521739130434,Mrs.,16.2061
2516,23437,246.32782608695652,hurried,17.54
2517,23438,274.38608695652175,over,9.79886
2518,23439,233.66130434782607,to,6.21065
2519,23440,248.9930434782609,her,10.6658
2520,23441,268.0086956521739,family,7.94752
2522,23443,267.33086956521737,who,9.34089
2523,23444,269.6104347826087,treated,16.7245
2524,23445,253.0086956521739,her,11.241
2525,23446,266.45130434782607,for,10.5141
2526,23447,265.0426086956522,burned,16.1524
2528,23449,280.79391304347826,For,6.51944
2529,23450,305.79304347826087,several,7.43198
2531,23452,267.5886956521739,she,12.9535
2532,23453,298.74,was,4.08842
2533,23454,279.3104347826087,ill,16.0394
2534,23455,252.9517391304348,as,8.27699
2535,23456,250.49695652173915,a,3.23962
2536,23457,257.5817391304348,result,3.29311
2537,23458,239.13478260869567,of,0.303958
2540,23461,269.42521739130433,Mrs.,10.7863
2542,23463,294.36782608695654,never,15.9277
2543,23464,247.95545454545456,got,12.4011
2544,23465,229.79130434782607,around,11.7533
2545,23466,263.014347826087,to,6.51884
2546,23467,235.15826086956523,joining,14.2291
2547,23468,261.9626086956522,the,2.70835
2548,23469,279.33,thousand,16.3932
2549,23470,276.51173913043476,or,8.96538
2550,23471,275.4291304347826,so,5.94545
2551,23472,250.35739130434783,people,11.4406
2552,23473,264.95608695652174,who,4.16905
2553,23474,266.09,paid,12.287
2554,23475,291.1195652173913,Lee,14.5959
2555,23476,253.83695652173913,some,10.2629
2557,23478,513.7147826086957,for,5.28075
2558,23479,297.2073913043478,his,6.80621
2559,23480,310.58478260869566,ozone,15.553
2561,23482,275.71434782608696,For,6.51944
2562,23483,307.3182608695652,Mrs.,15.0783
2564,23485,339.7991304347826,who,5.87255
2565,23486,276.12217391304347,had,4.98518
2566,23487,268.6827272727273,been,3.15332
2567,23488,263.2034782608696,given,8.58041
2568,23489,282.31260869565216,a,1.98178
2569,23490,249.03391304347824,clean,15.6034
2570,23491,260.5195652173913,bill,12.0116
2571,23492,269.78,of,8.12833
2572,23493,283.19608695652175,health,10.7096
2573,23494,255.88782608695652,by,8.63977
2574,23495,236.28434782608696,her,12.1023
2575,23496,232.37652173913042,own,6.73554
2576,23497,274.4956521739131,physician,15.4352
2577,23498,261.34956521739133,at,8.24212
2578,23499,263.76652173913044,the,2.50944
2579,23500,245.1986956521739,time,4.85975
2580,23501,244.03782608695653,she,10.0891
2581,23502,246.95565217391302,visited,15.5766
2582,23503,257.03826086956525,Lee --,14.2693
2583,23504,328.68,and,3.88588
2584,23505,246.59608695652173,her,9.67992
2585,23506,250.30347826086958,friend,14.7639
2586,23507,243.00454545454548,were,9.51955
2587,23508,350.0986956521739,agents,14.1219
2588,23509,347.62304347826085,for,7.05085
2589,23510,272.574347826087,the,2.94963
2590,23511,286.45695652173913,California,10.9228
2592,23513,341.9447826086957,Food,14.9079
2593,23514,267.6091304347826,and,2.05913
2594,23515,284.04869565217393,Drug,0.34293
2597,23518,321.7926086956522,And,6.26392
2598,23519,271.4634782608696,she,7.6867
2599,23520,273.2826086956522,felt,14.0314
2600,23521,263.49652173913046,amply,17.7813
2601,23522,324.8481818181818,rewarded,17.4378
2602,23523,329.3334782608696,for,7.45416
2603,23524,288.05,her,9.63995
2604,23525,284.055652173913,suffering,15.1949
2605,23526,306.3752173913044,when,10.0301
2606,23527,278.3434782608696,the,2.68845
2607,23528,267.7526086956522,evidence,11.7564
2608,23529,306.9130434782609,of,2.48988
2610,23531,295.32260869565215,quack,17.3968
2612,23533,437.1852173913044,gathered,15.1246
2613,23534,342.41217391304343,by,8.09942
2614,23535,253.56478260869565,the,2.89443
2615,23536,253.55434782608697,tape,16.9962
2616,23537,286.7286363636363,recorder,16.484
2617,23538,299.4317391304348,under,10.4063
2618,23539,290.77086956521737,her,12.364
2621,23542,352.5278260869565,proved,14.3733
2622,23543,409.6421739130435,adequate,14.8225
2623,23544,290.21,in,6.76428
2624,23545,261.0482608695652,court,9.87185
2625,23546,288.05782608695654,for,7.1546
2627,23548,292.83086956521737,Franklin,15.6093
2628,23549,314.09608695652173,D.,14.0624
2630,23551,328.24363636363637,The,2.68215
2632,23553,317.2773913043478,violation,14.8828
2633,23554,323.4352173913044,of,1.34292
2634,23555,242.2786956521739,the,1.28341
2635,23556,246.34478260869565,California,8.50153
2636,23557,267.8108695652174,Medical,15.2887
2637,23558,286.6721739130435,Practices,17.4153
2638,23559,300.5308695652174,Act,2.96339
2639,23560,278.3104347826087,by,8.78584
2640,23561,279.67,practicing,16.696
2641,23562,366.35391304347826,medicine,15.9473
2642,23563,260.78695652173917,without,11.1645
2643,23564,267.83565217391305,a,3.39566
2644,23565,261.0878260869565,license,11.9061
2645,23566,253.07173913043476,and,6.76596
2646,23567,232.1982608695652,selling,10.4645
2649,23570,264.9808695652174,The,2.68215
2651,23572,305.92045454545456,360,16.7165
2653,23574,406.0722727272727,confinement,17.1324
2654,23575,315.3434782608696,in,6.71775
2655,23576,251.36434782608697,the,2.68569
2656,23577,272.92304347826087,county,14.1137
2658,24500,360.5936842105263,A,5.74117
2660,24502,316.4777777777778,may,9.81676
2661,24503,284.2215789473684,be,2.27227
2662,24504,325.2463157894737,started,12.7004
2663,24505,293.9288888888889,by,8.80888
2664,24506,269.1066666666667,a,4.19672
2665,24507,288.9183333333333,sea,14.1465
2666,24508,314.0557894736842,bottom,16.3073
2668,24510,321.1847368421053,an,9.51068
2669,24511,351.7552631578948,earthquake,8.36003
2670,24512,289.538947368421,or,7.77915
2671,24513,280.30947368421056,a,5.45197
2674,24516,330.1578947368421,The,2.68215
2675,24517,349.7763157894737,most,7.98176
2676,24518,365.58684210526314,infamous,11.2893
2677,24519,338.83947368421053,of,6.92044
2678,24520,275.63666666666666,all,7.66035
2679,24521,267.42777777777775,was,11.6362
2680,24522,331.24315789473684,launched,10.2661
2681,24523,271.14789473684215,by,4.98174
2682,24524,287.49,the,2.89443
2683,24525,344.9305263157895,explosion,16.9962
2684,24526,320.47526315789474,of,4.77074
2685,24527,271.62368421052633,the,3.44768
2686,24528,326.41473684210524,island,12.4541
2687,24529,273.06105263157895,of,3.11996
2689,24531,419.2789473684211,in,6.16281
2691,24533,420.77777777777777,it,9.98576
2693,24535,369.6952631578947,across,11.8486
2694,24536,289.3142105263158,the,0.506734
2695,24537,355.0436842105263,Pacific,12.1623
2696,24538,260.2394736842105,at,8.77611
2697,24539,348.1805263157895,300,13.5132
2698,24540,321.74157894736845,miles,5.50589
2699,24541,281.3047368421053,an,4.71148
2701,24543,395.72166666666664,devastated,17.0957
2702,24544,358.29,the,3.54835
2704,24546,320.4715789473684,of,3.79466
2706,24548,286.18888888888887,and,3.65207
2708,24550,362.05055555555555,with,7.6486
2709,24551,365.58666666666664,waves,16.6797
2710,24552,329.10055555555556,100,12.9443
2711,24553,399.17333333333335,to,5.33454
2712,24554,391.07388888888886,130,13.5662
2713,24555,380.2042105263158,feet,13.6126
2715,24557,329.2263157894737,and,5.48786
2717,24559,316.31368421052633,the,6.16037
2718,24560,304.36833333333334,shore,18.0862
2719,24561,295.1563157894737,as,8.48637
2720,24562,270.3231578947369,far,7.84252
2721,24563,301.1336842105263,away,4.32966
2722,24564,294.34722222222223,as,1.68939
2723,24565,304.16105263157897,San,13.5717
2725,24567,377.6842105263158,The,2.68215
2726,24568,382.0778947368421,ancient,18.2344
2728,24570,342.8577777777778,recorded,15.5201
2729,24571,347.1505263157895,several,11.6457
2730,24572,486.8527777777778,catastrophic,16.0021
2732,24574,487.65578947368414,by,7.45831
2733,24575,353.49368421052634,huge,13.7792
2735,24577,334.56388888888887,Whether,12.5747
2736,24578,290.6978947368421,or,5.28532
2737,24579,266.8905263157895,not,7.03533
2739,24581,316.37105263157895,tale,15.15
2740,24582,312.70736842105265,of,0.754758
2741,24583,297.55157894736845,the,3.42277
2742,24584,298.14578947368426,lost,12.4541
2743,24585,335.2315789473684,continent,17.2423
2744,24586,358.4842105263158,of,6.898
2745,24587,351.69388888888886,Atlantis,16.7115
2746,24588,342.51,is,7.68302
2748,24590,373.2463157894737,skeptics,17.0433
2749,24591,396.7473684210526,concede,15.4198
2750,24592,365.5968421052632,that,0.494261
2751,24593,307.2757894736842,the,3.83016
2753,24595,324.64684210526315,may,9.91622
2754,24596,288.13157894736844,have,4.51023
2755,24597,339.4121052631579,some,8.58249
2756,24598,313.2652631578947,foundation,15.9657
2757,24599,303.4357894736842,in,6.75192
2758,24600,289.2705263157895,a,4.48337
2759,24601,289.3194736842105,great,9.48961
2761,24603,311.18947368421055,of,5.83894
2762,24604,349.78368421052636,ancient,17.6237
2765,24607,309.41736842105263,a,7.21373
2766,24608,413.3283333333333,tremendously,15.7172
2767,24609,396.8368421052632,destructive,17.4039
2769,24611,329.2963157894737,that,7.50105
2770,24612,378.11315789473684,arose,16.5297
2771,24613,314.43631578947367,in,4.54835
2772,24614,272.1805263157895,the,2.68569
2773,24615,342.56315789473683,Arabian,18.908
2774,24616,324.5663157894737,Sea,14.9075
2775,24617,346.3126315789474,in,7.34488
2777,24619,375.6942105263158,has,9.70665
2778,24620,338.53421052631575,even,9.81287
2779,24621,350.00315789473683,revived,16.2321
2780,24622,415.78,the,7.23651
2781,24623,336.0473684210526,interest,11.3481
2782,24624,332.6394736842105,of,6.34678
2784,24626,356.3726315789474,and,4.34672
2786,24628,393.3594736842105,in,7.63131
2787,24629,287.68684210526317,the,2.4935
2789,24631,352.2363157894737,story,13.4241
2790,24632,286.2226315789474,of,3.82396
2791,24633,271.94052631578944,the,3.59269
2793,24635,335.3931578947369,One,7.38749
2794,24636,297.05842105263156,of,2.39247
2795,24637,335.39,the,0.823868
2796,24638,336.3415789473684,most,5.58934
2797,24639,273.99105263157895,damaging,16.1362
2799,24641,293.1278947368421,on,7.28026
2800,24642,345.08736842105264,record,13.8445
2801,24643,351.6431578947369,followed,13.2084
2802,24644,339.89578947368426,the,4.13899
2803,24645,278.24368421052634,famous,12.4229
2805,24647,418.0521052631579,earthquake,12.2238
2806,24648,340.7757894736842,of,6.6256
2807,24649,310.4436842105263,November,13.1971
2810,24652,519.5563157894736,its,9.29849
2811,24653,385.7710526315789,waves,16.3736
2812,24654,401.44,persisted,17.5484
2813,24655,344.60473684210524,for,7.45968
2814,24656,286.90526315789475,a,4.10541
2815,24657,286.50684210526316,week,8.63451
2816,24658,289.2247368421053,and,6.51632
2817,24659,316.91315789473686,were,9.69531
2818,24660,316.2036842105263,felt,13.9156
2819,24661,310.9994736842105,as,7.5781
2820,24662,290.2363157894737,far,7.84252
2821,24663,346.1305263157895,away,4.32966
2822,24664,272.3984210526316,as,1.68939
2823,24665,276.3884210526316,the,4.02566
2824,24666,308.8621052631579,English,16.7011
2827,24669,305.1931578947368,are,6.60467
2830,24672,335.7605263157895,in,5.80341
2831,24673,277.49368421052634,the,3.04098
2832,24674,307.57736842105265,Atlantic,11.159
2834,24676,330.2084210526316,they,15.5201
2835,24677,338.00631578947366,are,4.31106
2836,24678,326.74894736842106,far,6.9514
2837,24679,286.02684210526314,more,1.40894
2838,24680,361.8288888888889,common,10.8062
2839,24681,277.8636842105263,in,5.66053
2840,24682,254.0678947368421,the,2.68569
2842,24684,299.53277777777777,Japan,10.0119
2843,24685,317.37052631578945,has,3.98904
2844,24686,290.82894736842104,had,6.68001
2845,24687,290.44722222222225,15,13.0696
2846,24688,355.18631578947367,destructive,18.2849
2847,24689,317.5126315789474,ones,13.2027
2849,24691,350.39421052631576,of,5.83894
2850,24692,288.1663157894737,them,8.35846
2852,24694,367.83947368421053,since,10.7009
2854,24696,359.9063157894737,The,2.68215
2855,24697,380.6136842105263,Hawaiian,17.7505
2856,24698,402.54263157894735,Islands,17.5181
2857,24699,278.8878947368421,are,8.47785
2858,24700,315.8563157894737,struck,14.8966
2859,24701,314.0284210526316,severely,15.5052
2860,24702,349.3544444444444,an,9.46922
2861,24703,493.7968421052631,average,5.95284
2862,24704,314.6716666666667,of,1.44111
2863,24705,315.6272222222222,once,12.8715
2864,24706,325.35777777777776,every,7.49637
2865,24707,297.6011111111111,25,12.6278
2867,24709,284.0152631578947,In,4.57937
2869,24711,357.5968421052632,an,10.4233
2870,24712,332.00315789473683,earthquake,8.36003
2871,24713,321.23526315789474,in,4.81652
2872,24714,315.0521052631579,Japan,7.62997
2873,24715,404.4457894736842,generated,15.9125
2874,24716,288.37,waves,16.0565
2875,24717,274.52947368421053,so,10.9288
2876,24718,301.67315789473685,huge,9.22951
2877,24719,296.49263157894734,that,8.39337
2878,24720,242.91,they,5.60022
2879,24721,273.89,piled,18.6751
2880,24722,282.5126315789474,into,9.71739
2881,24723,292.7315789473684,the,2.33354
2882,24724,315.68529411764706,Inland,18.2198
2884,24726,391.80105263157895,one,10.8521
2885,24727,343.2652631578947,wave,15.0579
2886,24728,358.5521052631579,swamped,18.3864
2887,24729,365.76631578947365,more,9.69099
2888,24730,286.73526315789474,than,2.46651
2889,24731,329.2921052631579,"1,000",8.33933
2890,24732,328.25,ships,14.4671
2891,24733,301.19473684210527,and,3.92034
2892,24734,311.3184210526316,boats,15.5186
2893,24735,342.23526315789474,in,6.85134
2894,24736,325.6273684210526,Osaka,13.6558
2896,24738,305.73,A,5.74117
2898,24740,277.29263157894735,in,5.99234
2899,24741,260.9426315789474,the,2.57667
2900,24742,301.57894736842104,Hawaiian,18.374
2901,24743,343.42263157894735,Islands,17.5181
2902,24744,292.71263157894737,in,6.66343
2904,24746,422.61333333333334,washed,17.5555
2905,24747,338.65000000000003,away,3.54835
2906,24748,298.4847368421053,an,9.02948
2907,24749,303.41315789473686,entire,9.84948
2908,24750,336.9684210526316,town,7.82137
2910,24752,468.3638888888888,leaving,14.0879
2911,24753,305.1342105263158,only,7.28532
2912,24754,299.5410526315789,two,5.65505
2914,24756,398.53210526315786,trees,13.8147
2915,24757,374.68315789473684,standing,14.9107
2916,24758,314.93842105263155,where,11.8237
2917,24759,314.50842105263155,the,3.04161
2918,24760,368.82947368421054,community,13.2906
2919,24761,361.1642105263158,had,9.3021
2924,26003,359.85047619047623,him,11.7883
2926,26005,276.94190476190477,The,2.68215
2927,26006,247.47619047619048,room,14.4404
2929,26008,254.8857142857143,as,7.81476
2930,26009,251.79749999999999,if,8.03851
2931,26010,248.1252380952381,a,4.7782
2932,26011,273.779,giant,11.0204
2933,26012,246.91952380952384,hand,13.7421
2934,26013,282.02,had,9.53832
2935,26014,329.0133333333333,rocked,17.1709
2938,26017,250.2585,A,5.74117
2939,26018,239.68571428571425,dull,16.9586
2940,26019,252.42,boom,14.4173
2941,26020,289.23894736842107,and,6.70432
2942,26021,232.58428571428573,a,5.56924
2945,26024,333.66809523809525,The,2.68215
2946,26025,279.8065,walls,13.0204
2948,26027,271.31,the,6.52863
2949,26028,279.7947619047619,floor,11.5984
2951,26030,269.7914285714286,the,6.52863
2954,26033,274.55368421052634,He,5.6328
2956,26035,283.2633333333333,at,7.86494
2957,26036,257.48699999999997,the,2.11099
2958,26037,253.71428571428572,far,15.5379
2960,26039,531.0263157894736,expecting,15.4653
2961,26040,362.7838095238095,a,2.83701
2963,26042,290.798,to,6.3499
2964,26043,266.1325,swing,16.9937
2965,26044,259.5585714285714,across,12.6707
2966,26045,250.0647619047619,the,0.568773
2969,26048,246.46857142857144,He,5.6328
2971,26050,264.34000000000003,to,6.37048
2972,26051,302.34333333333336,the,3.06681
2973,26052,279.7185,window,13.1235
2974,26053,232.84809523809525,and,6.30772
2975,26054,294.1166666666667,yanked,17.0175
2976,26055,286.9695238095238,at,8.16175
2977,26056,261.1615,the,2.50944
2980,26059,257.67600000000004,The,2.68215
2981,26060,243.34499999999997,wood,15.6066
2982,26061,253.62809523809523,was,8.51734
2984,26063,241.2733333333333,the,6.8985
2985,26064,293.89428571428573,paint,17.5809
2988,26067,250.24714285714285,A,5.74117
